Date,Open,High,Low,Close,Volume
17.07.2025 18:10:00,"289,5","290,5",285,"289,25",29728257
18.07.2025 18:10:00,"289,5","291,75","287,5",289,33276220
21.07.2025 18:10:00,"290,75","295,5","290,5",294,31054005
22.07.2025 18:10:00,"294,5","298,25","294,5","297,25",37359500
23.07.2025 18:10:00,"298,75","299,5","293,75","294,5",24710463
24.07.2025 18:10:00,296,"298,75","293,25",296,27444494
25.07.2025 18:10:00,"296,25",297,293,293,15138879
28.07.2025 18:10:00,"293,75","294,5",290,"290,25",17995538
29.07.2025 18:10:00,290,291,"285,25","285,25",19619086
30.07.2025 18:10:00,"285,5",289,"285,25","287,25",22915366
31.07.2025 18:10:00,"288,5","289,75",286,288,28385427
01.08.2025 18:10:00,"288,5","290,75","286,75","288,75",29061004
04.08.2025 18:10:00,291,"296,5","290,5","294,5",36501829
05.08.2025 18:10:00,"296,25",298,"295,25","295,5",22228274
06.08.2025 18:10:00,"298,5","311,25",298,"308,5",70872223
07.08.2025 18:10:00,"309,75","311,75",306,309,40809896
08.08.2025 18:10:00,"309,5","314,75","309,25","314,25",34231549
11.08.2025 18:10:00,"316,75","317,75","311,75","315,75",34537595
12.08.2025 18:10:00,"315,25","321,75","311,75","319,5",41165145
13.08.2025 18:10:00,"320,75",325,"317,25","324,25",31590210
14.08.2025 18:10:00,"322,5","331,25","322,25",326,35978676
15.08.2025 18:10:00,"326,25","331,25","324,75",331,24854745
18.08.2025 18:10:00,"331,25","335,25",329,334,24014896
19.08.2025 18:10:00,"334,75","339,5",330,"338,5",33939647
20.08.2025 18:10:00,"338,5","340,5",334,"338,75",25992738
21.08.2025 18:10:00,340,"341,5","335,75",337,26330388
22.08.2025 18:10:00,"337,5",339,334,"337,5",23038084
25.08.2025 18:10:00,"338,25","341,25","336,25","338,25",29965988
26.08.2025 18:10:00,"338,75","346,25","337,75","343,5",34867256
27.08.2025 18:10:00,345,346,"338,5","338,75",22120352
28.08.2025 18:10:00,339,"344,25","337,75",340,20691413
29.08.2025 18:10:00,"340,25","340,5","333,75",335,18346545
01.09.2025 18:10:00,335,"340,25","334,75","337,5",17815923
02.09.2025 18:10:00,"335,5",336,"316,5","327,5",35955211
03.09.2025 18:10:00,"326,25","333,25","319,5","329,25",32674168
04.09.2025 18:10:00,"329,5",334,"321,25","322,5",35176179
05.09.2025 18:10:00,324,"327,5",319,"319,5",27203856
08.09.2025 18:10:00,"313,25","315,5","307,5",309,27586255
09.09.2025 18:10:00,"310,75","320,75","310,5","316,75",40493190
10.09.2025 18:10:00,"318,25","322,75","312,5","322,5",34820863
11.09.2025 18:10:00,"323,25","324,75","314,5",316,30023616
12.09.2025 18:10:00,"315,25","316,5",311,314,21179398
15.09.2025 18:10:00,"313,25","332,5","310,25","331,75",52033362
16.09.2025 18:10:00,"331,5","331,5",325,327,40226846
17.09.2025 18:10:00,327,"327,25","321,25","321,5",34230277
18.09.2025 18:10:00,323,326,317,"317,75",34917799
