Date,Open,High,Low,Close,Volume
16.12.2024 18:10:00,"69,25","69,3","67,5","67,55",16669227
17.12.2024 18:10:00,"67,65","68,65","67,65","68,05",21700007
18.12.2024 18:10:00,68,71,"67,4","70,75",45206572
19.12.2024 18:10:00,"70,1","71,2","69,75","69,9",26172219
20.12.2024 18:10:00,"70,15",71,69,"69,8",22794354
23.12.2024 18:10:00,70,"72,95","69,75","72,05",44640850
24.12.2024 18:10:00,"72,05","73,45","70,85","72,65",35526356
25.12.2024 18:10:00,"72,75",74,"72,5",74,15689030
26.12.2024 18:10:00,74,"74,65","72,9","74,4",21477208
27.12.2024 18:10:00,"74,4","74,9",73,"73,95",30264543
30.12.2024 18:10:00,74,"74,65","73,2","73,2",15733468
31.12.2024 18:10:00,"73,2","73,8","72,4","72,5",27815526
02.01.2025 18:10:00,"72,95","73,8","72,2","73,5",26506697
03.01.2025 18:10:00,"73,45","75,35","73,45","74,85",27667543
06.01.2025 18:10:00,"75,3","75,8","74,6","75,5",21399430
07.01.2025 18:10:00,"75,5","78,35","75,2","77,3",46375846
08.01.2025 18:10:00,"77,05","77,95","76,15","76,6",28639553
09.01.2025 18:10:00,"76,65","78,45","76,5","78,2",23867081
10.01.2025 18:10:00,"77,9","79,7","77,5","78,35",27031090
13.01.2025 18:10:00,"78,35","79,35","77,85","78,8",23151017
14.01.2025 18:10:00,"78,5","80,25","78,2","78,55",33725336
15.01.2025 18:10:00,"78,55","80,15","77,3","78,3",41783078
16.01.2025 18:10:00,"78,35","80,55","77,45","80,25",30229393
17.01.2025 18:10:00,"80,8","81,9","80,05","81,05",21433875
20.01.2025 18:10:00,"81,3","82,4","80,95","82,35",19993143
21.01.2025 18:10:00,"82,35","82,45","80,05","80,65",20518796
22.01.2025 18:10:00,"80,75",82,"80,15",82,19910869
23.01.2025 18:10:00,"82,2","84,2","81,55","84,05",32844398
24.01.2025 18:10:00,"84,1","85,55","83,4","85,15",24082576
27.01.2025 18:10:00,85,87,"84,3","85,85",45575561
28.01.2025 18:10:00,"85,85","89,95","84,65","89,65",51430881
29.01.2025 18:10:00,"89,65","90,6","87,5","88,2",34854634
30.01.2025 18:10:00,"88,2","89,25","87,2","88,8",24681032
31.01.2025 18:10:00,"88,8","90,05","88,5","88,7",23591558
03.02.2025 18:10:00,"88,15",89,"87,45","88,25",20492281
04.02.2025 18:10:00,"88,55","89,6","87,55","88,4",27977135
05.02.2025 18:10:00,"88,5","88,75","85,5","86,2",32504292
06.02.2025 18:10:00,"86,9","88,45","85,6","85,95",27242522
07.02.2025 18:10:00,"85,95","86,35","85,05","85,7",22943950
10.02.2025 18:10:00,"85,75","85,85","81,45","81,55",51630303
11.02.2025 18:10:00,"81,35","82,3",81,"81,75",24098781
12.02.2025 18:10:00,"81,9","82,25","78,1","78,1",50265805
13.02.2025 18:10:00,"78,2","80,2","77,25","79,65",48323805
14.02.2025 18:10:00,"79,85","80,8","78,2","79,3",42286606
17.02.2025 18:10:00,"79,3","80,9","79,1","80,7",30049968
18.02.2025 18:10:00,"80,7","84,3","80,45",84,44845386
19.02.2025 18:10:00,"83,75","85,05","83,3","83,8",27999402
20.02.2025 18:10:00,84,"84,75","82,15","84,1",31337511
21.02.2025 18:10:00,"84,05","84,15","81,65","82,75",20946566
24.02.2025 18:10:00,"83,1","84,55","82,75","83,75",20137572
25.02.2025 18:10:00,"84,05","84,6","80,65",81,33624825
26.02.2025 18:10:00,"82,7","87,15","82,7",86,77775026
27.02.2025 18:10:00,86,"90,35","85,05",90,86597843
28.02.2025 18:10:00,90,"94,3","89,5","93,45",99828367
03.03.2025 18:10:00,94,"99,55","93,55","98,05",78386555
04.03.2025 18:10:00,"97,95","101,9","96,95","101,7",88344020
